"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1993","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","795,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","53",""
"SURVEY","1993","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","10,296,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","19,800,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","90",""
"SURVEY","1993","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,307,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,980,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","66",""
"SURVEY","1993","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","326,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","402,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","67",""
"SURVEY","1993","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,989,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,551,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","67",""
"SURVEY","1993","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","443,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","360,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1993","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","717,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,120,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1993","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","594,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","990,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","90",""
"SURVEY","1993","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,485,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","24,010,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","98",""
"SURVEY","1993","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","379,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","408,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","51",""
"SURVEY","1993","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,391,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,610,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","82",""
"SURVEY","1993","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,224,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,226,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","53",""
"SURVEY","1993","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","330,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","492,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","82",""
"SURVEY","1993","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","437,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","540,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","54",""
"SURVEY","1993","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,647,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,700,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","45",""
"SURVEY","1993","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","821,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","740,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1993","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,838,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,200,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","82",""
"SURVEY","1993","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","991,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,870,000",""
"SURVEY","1993","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1992","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","605,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,025,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1992","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,079,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,780,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","54",""
"SURVEY","1992","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,521,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,925,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","65",""
"SURVEY","1992","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","17,072,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","32,830,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","67",""
"SURVEY","1992","MARKETING YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,270,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,848,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","74",""
"SURVEY","1992","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,126,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","22,880,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","104",""
"SURVEY","1992","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,086,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,675,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1992","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","671,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,242,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","138",""
"SURVEY","1992","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,580,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,885,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","51",""
"SURVEY","1992","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","746,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","848,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","53",""
"SURVEY","1992","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","335,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","465,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1992","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,297,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,030,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","62",""
"SURVEY","1992","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","958,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,624,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","58",""
"SURVEY","1992","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","89,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","30",""
"SURVEY","1992","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,456,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,815,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","107",""
"SURVEY","1992","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","254,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","330,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","22",""
"SURVEY","1992","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","137,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","138,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","23",""
"SURVEY","1992","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,811,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,460,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","68",""
"SURVEY","1992","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,234,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,100,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","90",""
"SURVEY","1992","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","829,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,625,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB / COLONY","TOTAL","NOT SPECIFIED","65",""
"SURVEY","1992","MARKETING YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,186,000",""
"SURVEY","1992","MARKETING YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,825,000",""
